hash,annotator,understand,purpose,bfc,bpc,prc,nfc,specification,asc,obvious,safety,timing,memory,info,safety_exp,time,see_commit_clicked,lore_clicked,lore_founded,is_merge_commit,is_part_patchset,lore_found
59915143e8,ollama_gpt-oss_120b,4,"The patch extracts the timeout opcode implementations and related handling code from the main io_uring core into a dedicated source file, updating includes and build system accordingly.",0,0,4,0,,,,,,,,,57.003,,,,,,
59a811faa7,ollama_gpt-oss_120b,4,"The patch renames struct udl_drm_connector to udl_connector, removing the redundant _drm_ prefix, and adds a macro for upcasting from drm_connector. No functional changes are introduced.",0,0,4,0,,,,,,,,,57.925,,,,,,
5a0893088a,ollama_gpt-oss_120b,4,The patch deletes the unused prototype __arch_set_user_pkey_access() from the x86/pkeys code because the function is neither defined nor referenced.,0,0,4,0,,,,,,,,,58.962,,,,,,
5a420ed964,ollama_gpt-oss_120b,4,"The patch removes the reg_from_user() and reg_to_user() helpers in KVM arm64 code and replaces their calls with the standard get_user()/put_user() primitives, simplifying the implementation.",0,1,3,0,,,,,,,,,61.261,,,,,,
5a48b7433a,ollama_gpt-oss_120b,4,"The commit updates the net/dsa documentation, correcting several typographical, grammatical, and punctuation errors without altering code behavior.",0,0,0,0,,,,,,,,,58.741,,,,,,
5a5866c28b,ollama_gpt-oss_120b,4,"The patch edits Documentation/process/changes.rst, replacing a hard‑coded version number (4.x) with the placeholder 'latest' so the document stays accurate for future kernel releases.",0,0,1,0,,,,,,,,,60.819,,,,,,
5a709a46e4,ollama_gpt-oss_120b,3,"The patch removes the mutex lock/unlock around the bvalid IRQ handler in the Rockchip INNO USB2 PHY driver, asserting that clearing the IRQ is atomic and the lock is unnecessary.",0,2,4,0,,,,,,,,,60.815,,,,,,
5b2c5540b8,ollama_gpt-oss_120b,3,"Aligns tcp_bpf_recvmsg_parser() error handling with the TCP stack, returning correct error codes (e.g., sock_error, abort on shutdown) instead of EAGAIN, fixing mismatched behavior that caused bogus errors and latency for applications using BPF sockmap.",4,0,1,0,,,,,,,,,105.962,,,,,,
5b3dc949f5,ollama_gpt-oss_120b,3,Adds a missing ida_free() (previously ida_simple_remove()) in the alcor_pci probe error path and replaces deprecated ida_simple_get()/remove() with ida_alloc()/ida_free().,4,1,2,0,,,,,,,,,61.143,,,,,,
5b45b1c8b8,ollama_gpt-oss_120b,3,"The commit reverts a previous change that populated the DCN315 clock table using dcfclk values, because that caused a no‑read/underflow situation when dcfclk states are disabled.",4,0,0,0,,,,,,,,,63.458,,,,,,
5bd8d53f6f,ollama_gpt-oss_120b,3,"The commit adds a debugfs file amdgpu_reset_level to the amdgpu driver, allowing users to select and block specific reset types, with the default disabling mode2 reset.",0,1,0,4,,,,,,,,,66.247,,,,,,
5bfa685e62,ollama_gpt-oss_120b,4,"The patch modifies the KVM arm64 VGIC code so that when reading interrupt pending registers, it fetches the pending state from the physical distributor (or timer) for hardware‑mapped interrupts, correcting the mismatch where the virtual distributor reported wrong state.",4,0,1,0,,,,,,,,,77.029,,,,,,
5c190e5394,ollama_gpt-oss_120b,3,"The patch replaces manual bitwise manipulation of PLANE_WM_BLOCKS_MASK with REG_FIELD_PREP and REG_FIELD_GET macros, and updates skl_wm_level_from_reg_val to use REG_FIELD_GET, improving consistency and size safety.",0,2,4,0,,,,,,,,,62.128,,,,,,
5c8dca9740,ollama_gpt-oss_120b,4,"Removes an unused forward declaration from pwm.h that was only required before a prior commit dropped the per‑chip dbg_show callback, cleaning up dead code.",0,0,4,0,,,,,,,,,57.367,,,,,,
5cb76899fb,ollama_gpt-oss_120b,4,The patch simplifies ipa_table_init_add() by replacing opcode and separate region IDs with two flags (filter and ipv6). It uses ipa_table_mem() to select the correct memory region and removes the assumption that a hashed table entry always exists.,0,2,3,0,,,,,,,,,55.745,,,,,,
5cf2c75b5b,ollama_gpt-oss_120b,4,"The patch extracts all devlink‑related code from dsa.c and dsa2.c into a new devlink.c and adds a dedicated devlink.h, minimizing use of the generic dsa_priv.h and cleaning up the DSA driver files.",0,0,4,0,,,,,,,,,56.939,,,,,,
5d543f13e2,ollama_gpt-oss_120b,3,"The patch corrects NR_FILE_MAPPED accounting for file/shmem huge pages by moving the __mod_lruvec_page_state() call to ensure it is not skipped, eliminating a race that caused inflated 'Mapped' values in /proc/meminfo.",4,0,1,0,,,,,,,,,71.055,,,,,,
5d7943d99d,ollama_gpt-oss_120b,3,The patch updates the io_uring poll‑cancel path to carry the current locking state (issue_flags) so that the cancellation functions can acquire the uring lock when needed.,0,2,3,0,,,,,,,,,71.229,,,,,,
5dc6ce767d,ollama_gpt-oss_120b,4,"Adds a compatible string entry for the Renesas RZ/V2L (R9A07G054) SoC in the Mali‑Bifrost GPU dt‑bindings documentation, updating the binding file to recognize this hardware.",0,0,4,0,,,,,,,,,67.659,,,,,,
5f24d5a579,ollama_gpt-oss_120b,3,"Adds support for high userspace addresses in hugetlb mmap by using arch_get_mmap_base/end in hugetlb_get_unmapped_area, moving those macros to a common header. Fixes regression where hugetlb could return addresses above 48‑bit on ARM64 after prior commit.",4,2,1,0,,,,,,,,,59.545,,,,,,
5f334d88c2,ollama_gpt-oss_120b,3,"The patch updates perf stat printing code so that most print functions receive a pointer to the existing struct outstate, adding the parameter to evlist__print_counters() and forwarding it to its child functions.",0,1,3,0,,,,,,,,,59.759,,,,,,
5f8981d699,ollama_gpt-oss_120b,3,"Adds missing le32_to_cpu() conversions and switches to %d for atomic_read() values in the habanalabs driver, correcting the printed output of out‑of‑sync and packet‑failure events.",4,1,0,0,,,,,,,,,54.931,,,,,,
5fd6c4f0a6,ollama_gpt-oss_120b,3,"Adds ACPI ID support to enumerate Cypress CCGX PD controller over designware I2C on AMD platforms, enabling kernel to recognize the client.",0,0,0,4,,,,,,,,,62.541,,,,,,
602a4eda68,ollama_gpt-oss_120b,4,"The commit replaces an outdated aer‑inject repository URL with the correct link referenced in the PCI AER documentation, updating the source code/comments accordingly.",0,0,4,0,,,,,,,,,65.599,,,,,,
6076dc349b,ollama_gpt-oss_120b,3,"Extracts a duplicated loop for patching entry fixups in PowerPC code into a new helper function do_patch_entry_fixups(), reducing repetition.",0,0,4,0,,,,,,,,,59.53,,,,,,
607c04a044,ollama_gpt-oss_120b,3,"The commit updates the MMP DMA engine driver to stop using the deprecated '#dma-channels' DT property, switches to the standard 'dma-channels' property, and adds compatibility handling for older device trees.",0,1,4,0,,,,,,,,,68.265,,,,,,
609cc5e1a8,ollama_gpt-oss_120b,4,"Migrates MediaTek clock driver code to the new clk_hw API by replacing struct clk with struct clk_hw, updating related data structures and call sites via a coccinelle script, while keeping temporary bridges for compatibility.",0,0,4,0,,,,,,,,,58.15,,,,,,
60b3c27fb9,ollama_gpt-oss_120b,4,"The patch renames the struct pcie_port to dw_pcie_rp throughout the DesignWare PCIe core driver to align with the dw_ prefix used elsewhere, improving naming consistency.",0,0,4,0,,,,,,,,,68.544,,,,,,
60f6fe665e,ollama_gpt-oss_120b,3,The commit changes the DCN315 display driver to read its clock table from dcfclk instead of fclk and adds checks that an empty pmfw table does not produce invalid DAL clocks.,3,2,0,0,,,,,,,,,63.325,,,,,,
610b17b05c,ollama_gpt-oss_120b,3,"The commit updates kernel-doc comments in security/lsm_audit.c to describe the missing 'ab' parameter in dump_common_audit_data, eliminating documentation warnings.",0,0,4,0,,,,,,,,,67.927,,,,,,
6124cec530,ollama_gpt-oss_120b,4,"The commit corrects a typo in the SC8180x pinctrl driver’s wakeirq_map where GPIO36 and GPIO37 shared the same wake IRQ number, assigning the proper wake IRQ to GPIO37 so it can generate interrupts.",4,0,0,0,,,,,,,,,66.628,,,,,,
616c4a83b6,ollama_gpt-oss_120b,4,"The commit updates an outdated comment in the IPA network driver to reflect that command info entries are no longer allocated after a prior change, correcting documentation without altering code behavior.",0,0,4,0,,,,,,,,,53.611,,,,,,
617a0d9fe6,ollama_gpt-oss_120b,3,"The patch updates the at91 sama5d27_wlsom1 device tree to stop forcing the LDO2 regulator on by default, because no driver uses it.",0,2,2,0,,,,,,,,,65.701,,,,,,
618f5df1f6,ollama_gpt-oss_120b,4,"The patch lowers the severity of a warning about unclaimed register accesses in the i915 uncore driver to debug level, keeping the message visible for developers while avoiding noisy warnings for harmless cases.",0,0,4,0,,,,,,,,,61.524,,,,,,
619064afa9,ollama_gpt-oss_120b,3,"Reorganizes vgic attribute handling in KVM arm64 by moving early vgic_{get,set}_common_attr() calls into the default switch case and deduplicating related code, improving readability.",0,0,4,0,,,,,,,,,61.227,,,,,,
61a9fa154d,ollama_gpt-oss_120b,4,"The patch changes the return handling in tve200_modeset_init() to assign a definite error code instead of an ambiguous zero, eliminating a smatch static‑analysis warning.",0,1,4,0,,,,,,,,,64.337,,,,,,
6215a7c8f5,ollama_gpt-oss_120b,3,Adds support for the ADL‑S graphics device by inserting its PCI identifier into the i915 driver’s PCI ID table.,0,0,0,4,,,,,,,,,66.847,,,,,,
63198aaa91,ollama_gpt-oss_120b,4,"The patch removes the __func__ macro from dev_dbg calls in the Intel soundwire driver, letting dyndbg supply module and function info. It changes only the debug statements, leaving functional behavior unchanged.",0,0,4,0,,,,,,,,,53.983,,,,,,
632d069852,ollama_gpt-oss_120b,3,"The commit updates the AMD GPU display driver’s self‑refresh watermarks for the DCN3.14 hardware, applying new values supplied by the hardware team for all memory types.",0,2,2,0,,,,,,,,,61.501,,,,,,
6344e66970,ollama_gpt-oss_120b,4,"The patch changes vfs_setxattr() to take a const pointer for the value argument, reflecting that the data is not modified, and removes the need for a const‑cast in ovl_do_setxattr().",0,2,4,0,,,,,,,,,62.066,,,,,,
635dcd1684,ollama_gpt-oss_120b,4,"Switches thunderbolt test suite to use kunit_test_suite() macro, avoiding module_init conflict, and updates Kconfig to enable the test when KUNIT_ALL_TESTS is set, allowing kunit_tool to run the tests.",0,0,4,0,,,,,,,,,72.478,,,,,,
63c34cb4c6,ollama_gpt-oss_120b,3,"Adds a new internal helper that checks a file range has no ordered extents and integrates it into fallocate, hole punching, zero‑range and reflink paths, ensuring the range is clean after locking.",0,4,2,0,,,,,,,,,61.012,,,,,,
6407cf5332,ollama_gpt-oss_120b,3,"The patch replaces kthread_stop() usage in i915 selftests with kthread_work and explicit signaling, because kthread_stop now asserts pending signals causing premature thread termination and test failures.",3,2,2,0,,,,,,,,,68.13,,,,,,
6440a6c23f,ollama_gpt-oss_120b,4,"Extends the xdpsock BPF sample to let users set destination and source MAC addresses for transmit‑only mode via new -G/--tx-dmac and -H/--tx-smac options, preserving default MAC behavior.",0,0,0,4,,,,,,,,,122.593,,,,,,
647df0d41b,ollama_gpt-oss_120b,4,"Adjusts the printk format in the amd-xgbe driver from %hx to %x to match integer promotion rules, eliminating a clang -Wformat warning.",0,2,3,0,,,,,,,,,63.713,,,,,,
64ac0befe7,ollama_gpt-oss_120b,3,"The patch modifies the MIPS jump_label branch range check to cast the upper bound to a signed long before comparison, ensuring a signed compare and avoiding warnings caused by negative offsets.",4,0,1,0,,,,,,,,,67.588,,,,,,
6598b91b5a,ollama_gpt-oss_120b,4,"The patch rewrites SPI driver statistics to use per‑CPU u64_stats_t, eliminating many spin_lock_irqsave() calls and cutting interrupt handling latency.",0,0,4,0,,,,,,,,,57.563,,,,,,
65b462fc7e,ollama_gpt-oss_120b,3,Enables the GENERIC0_INT interrupt for graphics/compute pipes so the RLC can be signaled to access indirect registers that the CP cannot reach directly.,0,1,0,3,,,,,,,,,58.395,,,,,,
65d012e415,ollama_gpt-oss_120b,3,"The patch removes the reg field from the r8a73a4_cpg structure, as it is only needed during init, and passes the register base pointer as a local variable to r8a73a4_cpg_register_clock().",0,0,4,0,,,,,,,,,55.05,,,,,,
65ea840afd,ollama_gpt-oss_120b,4,"Updates s10_ops_write_init() to use IS_ERR() instead of NULL when checking the return of stratix10_svc_allocate_memory(), because that function returns ERR_PTR() on error.",4,0,0,0,,,,,,,,,59.819,,,,,,
672d6ca758,ollama_gpt-oss_120b,4,"Adds a workaround that re‑reads the DPCD SUPPORTED_LINK_RATES at each eDP link training to restore the Parade PS8461E MUX’s link‑rate state after power‑down, preventing fallback to low‑quality mode.",4,2,0,0,,,,,,,,,66.456,,,,,,
67ec2c75f3,ollama_gpt-oss_120b,4,"The patch replaces manual swapping of two variables in net2280.c with the generic swap() helper, removing the now‑unused temporary variables, to silence Coccinelle warnings.",0,0,4,0,,,,,,,,,64.607,,,,,,
67fda6c2df,ollama_gpt-oss_120b,4,"The patch eliminates the HW_VAR_H2C_FW_P2P_PS_OFFLOAD case from SetHwReg8188EU() and calls the underlying function directly, simplifying the driver and removing unused HAL layer code.",0,0,4,0,,,,,,,,,63.741,,,,,,
690b2549b1,ollama_gpt-oss_120b,3,"Adds a cap to the user‑provided data->block[0] in ismt_access() to stay within dma_buffer limits, preventing out‑of‑bounds writes.",4,0,0,0,,,,,,,,,58.532,,,,,,
6961b5e028,ollama_gpt-oss_120b,4,"The patch initializes the 'shared' flag in the NVMe namespace head before allocating a multipath disk, ensuring nvme_is_unique_nsid() correctly detects unique namespaces and prevents block device name collisions when multipath and shared namespaces are used.",4,1,0,0,,,,,,,,,56.863,,,,,,
696c390115,ollama_gpt-oss_120b,3,"Adds a BPF self‑test exercising __user pointer tags, verifying that programs accessing user memory are rejected with Permission denied.",0,0,1,4,,,,,,,,,65.959,,,,,,
6a0abf8ff9,ollama_gpt-oss_120b,3,"Updates kernel documentation to state that SAVEKMSG_MAGIC[12] constants are not magic numbers, explaining their role in dumping dmesg to Chip RAM on Amiga with debug=ram.",0,0,4,0,,,,,,,,,54.049,,,,,,
6a47a16dce,ollama_gpt-oss_120b,4,"The patch changes tfp410_fini() from returning an int (always zero) to returning void, updating its prototype and callers. It also notes future similar changes for i2c and platform driver remove callbacks.",0,1,4,0,,,,,,,,,63.017,,,,,,
6a6f457ed5,ollama_gpt-oss_120b,3,Adds a null‑pointer check for sta_rates in mt7615_sta_rate_tbl_update to avoid dereferencing when minstrel_ht_update_rates fails to allocate the rates array.,3,1,0,0,,,,,,,,,60.334,,,,,,
6b2748ada2,ollama_gpt-oss_120b,3,"Adds a YAML device‑tree binding file describing the LoongArch CPU interrupt controller’s 14 IRQs, enabling platforms to represent the wiring in DT.",0,0,1,4,,,,,,,,,64.005,,,,,,
6c1f41afc1,ollama_gpt-oss_120b,4,"The patch changes batman-adv's interface traversal to stop assuming iflink indices are globally unique, adding checks for netns and handling special cases like vxcan_get_iflink returning 0.",4,2,0,0,,,,,,,,,56.85,,,,,,
6c98ac4212,ollama_gpt-oss_120b,3,"The commit corrects the pinctrl driver for Nuvoton wpcm450 so that the SCS3SEL and KBCCSEL multiplex selection bits, which use inverted logic, are interpreted correctly, fixing the GPIO/special‑function selection behavior.",4,0,0,0,,,,,,,,,58.208,,,,,,
